Full Drug Name,Drug,Public/Private,Unit/MPR,MSH,Country,Year,Month,Price
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2012,Burundi,2013,August,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2012,Burundi,2013,August,NO DATA
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2012,Burundi,2013,August,2.12
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2012,Burundi,2013,August,1.59
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2012,Burundi,2013,August,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2012,Burundi,2013,August,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2012,Burundi,2013,August,1.75
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2012,Burundi,2013,August,0.88
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2012,Burundi,2013,August,4.21
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2012,Burundi,2013,August,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2012,Burundi,2013,August,7.89
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2012,Burundi,2013,August,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2012,Burundi,2013,August,2.05
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2012,Burundi,2013,August,1.15
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2012,Burundi,2013,August,1.09
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2012,Burundi,2013,August,NO DATA
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2012,Burundi,2013,August,NO DATA
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2012,Burundi,2013,August,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Burundi,2013,August,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,Burundi,2013,August,NO DATA
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,Burundi,2013,August,0.066
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,Burundi,2013,August,0.05
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Burundi,2013,August,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Burundi,2013,August,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Burundi,2013,August,0.066
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Burundi,2013,August,0.033
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Burundi,2013,August,0.027
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Burundi,2013,August,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Burundi,2013,August,0.033
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Burundi,2013,August,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Burundi,2013,August,0.05
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Burundi,2013,August,0.028
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Burundi,2013,August,0.012
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Burundi,2013,August,NO DATA
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,Burundi,2013,August,NO DATA
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,Burundi,2013,August,NO DATA
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2004,Cameroon,2005,July,4.37
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2004,Cameroon,2005,July,2.23
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2004,Cameroon,2005,July,NO DATA
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2004,Cameroon,2005,July,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2004,Cameroon,2005,July,3.54
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2004,Cameroon,2005,July,1.21
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2004,Cameroon,2005,July,24.28
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2004,Cameroon,2005,July,5.79
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2004,Cameroon,2005,July,7.46
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2004,Cameroon,2005,July,2.13
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2004,Cameroon,2005,July,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2004,Cameroon,2005,July,1.25
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2004,Cameroon,2005,July,24.28
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2004,Cameroon,2005,July,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2004,Cameroon,2005,July,33.28
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2004,Cameroon,2005,July,2.44
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2004,Cameroon,2005,July,2.36
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2004,Cameroon,2005,July,NO DATA
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,Cameroon,2005,July,0.154
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,Cameroon,2005,July,0.079
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Cameroon,2005,July,NO DATA
Captopril 25 mg cap/tab,Captopril,Public,Unit,,Cameroon,2005,July,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Cameroon,2005,July,9.595
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Cameroon,2005,July,3.28
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Cameroon,2005,July,0.612
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Cameroon,2005,July,0.146
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Cameroon,2005,July,0.025
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Cameroon,2005,July,0.007
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Cameroon,2005,July,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Cameroon,2005,July,0.005
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,Cameroon,2005,July,0.087
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,Cameroon,2005,July,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Cameroon,2005,July,0.143
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Cameroon,2005,July,0.011
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Cameroon,2005,July,0.024
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Cameroon,2005,July,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2003,Chad,2004,May,15.31
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2003,Chad,2004,May,NO DATA
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2003,Chad,2004,May,NO DATA
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2003,Chad,2004,May,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2003,Chad,2004,May,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2003,Chad,2004,May,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2003,Chad,2004,May,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2003,Chad,2004,May,2.05
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2003,Chad,2004,May,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2003,Chad,2004,May,5.26
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2003,Chad,2004,May,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2003,Chad,2004,May,4.49
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2003,Chad,2004,May,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2003,Chad,2004,May,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Chad,2004,May,0.116
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,Chad,2004,May,NO DATA
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Chad,2004,May,NO DATA
Captopril 25 mg cap/tab,Captopril,Public,Unit,,Chad,2004,May,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Chad,2004,May,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Chad,2004,May,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Chad,2004,May,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Chad,2004,May,0.007
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Chad,2004,May,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Chad,2004,May,0.018
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Chad,2004,May,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Chad,2004,May,0.018
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Chad,2004,May,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Chad,2004,May,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2012,"China, Shaanxi Province",2014,May,4.06
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2012,"China, Shaanxi Province",2014,May,3.79
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2012,"China, Shaanxi Province",2014,May,2.72
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2012,"China, Shaanxi Province",2014,May,4.76
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2012,"China, Shaanxi Province",2014,May,NO DATA
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2012,"China, Shaanxi Province",2014,May,NO DATA
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2012,"China, Shaanxi Province",2014,May,0.23
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2012,"China, Shaanxi Province",2014,May,0.22
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2012,"China, Shaanxi Province",2014,May,0.58
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2012,"China, Shaanxi Province",2014,May,0.35
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2012,"China, Shaanxi Province",2014,May,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2012,"China, Shaanxi Province",2014,May,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2012,"China, Shaanxi Province",2014,May,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2012,"China, Shaanxi Province",2014,May,NO DATA
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2012,"China, Shaanxi Province",2014,May,16.12
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2012,"China, Shaanxi Province",2014,May,14.25
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2012,"China, Shaanxi Province",2014,May,0.68
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2012,"China, Shaanxi Province",2014,May,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2012,"China, Shaanxi Province",2014,May,2.87
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2012,"China, Shaanxi Province",2014,May,2.83
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2012,"China, Shaanxi Province",2014,May,1.07
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2012,"China, Shaanxi Province",2014,May,1.2
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2012,"China, Shaanxi Province",2014,May,10.12
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2012,"China, Shaanxi Province",2014,May,6.93
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,"China, Shaanxi Province",2014,May,0.028
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,"China, Shaanxi Province",2014,May,0.027
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,"China, Shaanxi Province",2014,May,0.085
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,"China, Shaanxi Province",2014,May,0.149
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,"China, Shaanxi Province",2014,May,NO DATA
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,"China, Shaanxi Province",2014,May,NO DATA
Captopril 25 mg cap/tab,Captopril,Private,Unit,,"China, Shaanxi Province",2014,May,0.005
Captopril 25 mg cap/tab,Captopril,Public,Unit,,"China, Shaanxi Province",2014,May,0.005
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,"China, Shaanxi Province",2014,May,0.408
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,"China, Shaanxi Province",2014,May,0.246
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,"China, Shaanxi Province",2014,May,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,"China, Shaanxi Province",2014,May,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,"China, Shaanxi Province",2014,May,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,"China, Shaanxi Province",2014,May,NO DATA
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,"China, Shaanxi Province",2014,May,0.105
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,"China, Shaanxi Province",2014,May,0.093
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,"China, Shaanxi Province",2014,May,0.003
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,"China, Shaanxi Province",2014,May,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,"China, Shaanxi Province",2014,May,0.07
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,"China, Shaanxi Province",2014,May,0.069
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,"China, Shaanxi Province",2014,May,0.012
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,"China, Shaanxi Province",2014,May,0.014
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,"China, Shaanxi Province",2014,May,0.255
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,"China, Shaanxi Province",2014,May,0.175
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2003,"China, Shandong Province",2004,October,0.15
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2003,"China, Shandong Province",2004,October,0.23
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2003,"China, Shandong Province",2004,October,0.19
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2003,"China, Shandong Province",2004,October,0.33
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2003,"China, Shandong Province",2004,October,0.51
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2003,"China, Shandong Province",2004,October,1.09
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2003,"China, Shandong Province",2004,October,0.3
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2003,"China, Shandong Province",2004,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,"China, Shandong Province",2004,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,"China, Shandong Province",2004,October,NO DATA
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,"China, Shandong Province",2004,October,NO DATA
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,"China, Shandong Province",2004,October,NO DATA
Captopril 25 mg cap/tab,Captopril,Private,Unit,,"China, Shandong Province",2004,October,0.004
Captopril 25 mg cap/tab,Captopril,Public,Unit,,"China, Shandong Province",2004,October,0.006
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,"China, Shandong Province",2004,October,0.486
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,"China, Shandong Province",2004,October,0.844
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,"China, Shandong Province",2004,October,NO DATA
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,"China, Shandong Province",2004,October,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,"China, Shandong Province",2004,October,NO DATA
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,"China, Shandong Province",2004,October,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,"China, Shandong Province",2004,October,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,"China, Shandong Province",2004,October,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,"China, Shandong Province",2004,October,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,"China, Shandong Province",2004,October,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,"China, Shandong Province",2004,October,0.1
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,"China, Shandong Province",2004,October,0.214
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,"China, Shandong Province",2004,October,0.003
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,"China, Shandong Province",2004,October,NO DATA
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,"China, Shandong Province",2004,October,NO DATA
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,"China, Shandong Province",2004,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2005,"China, Shanghai",2006,September,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2005,"China, Shanghai",2006,September,5.23
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2005,"China, Shanghai",2006,September,4.92
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2005,"China, Shanghai",2006,September,4.92
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2005,"China, Shanghai",2006,September,NO DATA
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2005,"China, Shanghai",2006,September,NO DATA
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2005,"China, Shanghai",2006,September,0.62
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2005,"China, Shanghai",2006,September,1.01
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2005,"China, Shanghai",2006,September,0.79
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2005,"China, Shanghai",2006,September,0.88
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2005,"China, Shanghai",2006,September,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2005,"China, Shanghai",2006,September,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2005,"China, Shanghai",2006,September,5.83
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2005,"China, Shanghai",2006,September,6.28
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2005,"China, Shanghai",2006,September,1.43
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2005,"China, Shanghai",2006,September,1.73
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2005,"China, Shanghai",2006,September,NO DATA
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2005,"China, Shanghai",2006,September,0.65
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,"China, Shanghai",2006,September,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,"China, Shanghai",2006,September,0.026
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,"China, Shanghai",2006,September,0.133
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,"China, Shanghai",2006,September,0.133
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,"China, Shanghai",2006,September,NO DATA
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,"China, Shanghai",2006,September,NO DATA
Captopril 25 mg cap/tab,Captopril,Private,Unit,,"China, Shanghai",2006,September,0.011
Captopril 25 mg cap/tab,Captopril,Public,Unit,,"China, Shanghai",2006,September,0.018
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,"China, Shanghai",2006,September,0.943
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,"China, Shanghai",2006,September,1.05
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,"China, Shanghai",2006,September,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,"China, Shanghai",2006,September,NO DATA
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,"China, Shanghai",2006,September,0.346
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,"China, Shanghai",2006,September,0.373
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,"China, Shanghai",2006,September,0.012
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,"China, Shanghai",2006,September,0.014
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,"China, Shanghai",2006,September,NO DATA
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,"China, Shanghai",2006,September,0.538
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2007,Colombia,2008,October,6.36
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2007,Colombia,2008,October,free
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2007,Colombia,2008,October,2.52
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2007,Colombia,2008,October,free
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2007,Colombia,2008,October,10.05
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2007,Colombia,2008,October,free
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2007,Colombia,2008,October,1.48
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2007,Colombia,2008,October,free
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2007,Colombia,2008,October,3.01
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2007,Colombia,2008,October,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2007,Colombia,2008,October,4.84
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2007,Colombia,2008,October,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2007,Colombia,2008,October,4.01
